ID,LATITUDE,LONGITUDE,Mun/UF,MUNICIPIO,UF,Valor
2859,-8.65,-35.9,LAGOA DOS GATOS - PE,LAGOA DOS GATOS,PE,10.493.111.240.723
2860,-8.99,-40.27,LAGOA GRANDE - PE,LAGOA GRANDE,PE,11.172.902.476.446
2861,-8.66,-36.32,LAJEDO - PE,LAJEDO,PE,20.652.730.112.646
2862,-7.87,-35.45,LIMOEIRO - PE,LIMOEIRO,PE,34.563.189.122.368
2863,-7.55,-35.45,MACAPARANA - PE,MACAPARANA,PE,13.681.702.636.228
2864,-7.69,-35.52,MACHADOS - PE,MACHADOS,PE,63.056.400.099.194
2865,-8.96,-37.62,MANARI - PE,MANARI,PE,72.124.546.447.605
2866,-8.8,-35.82,MARAIAL - PE,MARAIAL,PE,78.270.051.119.733
2867,-8.11,-38.72,MIRANDIBA - PE,MIRANDIBA,PE,8.751.299.546.376
2868,-7.63,-39.55,MOREILANDIA - PE,MOREILANDIA,PE,82.694.215.586.024
2869,-8.11,-35.09,MORENO - PE,MORENO,PE,26.715.301.381.419
2870,-7.74,-35.22,NAZARE DA MATA - PE,NAZARE DA MATA,PE,17.170.157.666.846
2871,-8,-34.85,OLINDA - PE,OLINDA,PE,22.801.004.745.834
2872,-7.74,-35.6,OROBO - PE,OROBO,PE,15.361.838.561.618
2873,-8.62,-39.6,OROCO - PE,OROCO,PE,71.314.518.127.501
2874,-7.88,-40.08,OURICURI - PE,OURICURI,PE,31.426.577.714.022
2875,-8.68,-35.59,PALMARES - PE,PALMARES,PE,37.079.416.716.583
2876,-9,-36.32,PALMEIRINA - PE,PALMEIRINA,PE,62.107.768.383.363
2877,-8.66,-36,PANELAS - PE,PANELAS,PE,17.469.554.353.061
2878,-8.92,-36.65,PARANATAMA - PE,PARANATAMA,PE,73.795.504.434.165
2879,-8.09,-39.57,PARNAMIRIM - PE,PARNAMIRIM,PE,12.921.369.584.893
2880,-7.99,-35.58,PASSIRA - PE,PASSIRA,PE,1.942.828.088.516
2881,-7.89,-35.18,PAUDALHO - PE,PAUDALHO,PE,26.917.045.542.509
2882,-7.94,-34.87,PAULISTA - PE,PAULISTA,PE,14.788.464.260.871
2883,-8.49,-36.94,PEDRA - PE,PEDRA,PE,12.931.033.396.776
2884,-8.35,-36.69,PESQUEIRA - PE,PESQUEIRA,PE,36.774.309.036.798
2885,-9.06,-38.3,PETROLANDIA - PE,PETROLANDIA,PE,14.666.179.600.304
2886,-9.39,-40.5,PETROLINA - PE,PETROLINA,PE,13.026.975.563.269
2887,-8.18,-36.7,POCAO - PE,POCAO,PE,63.455.544.163.271
2888,-8.14,-35.39,POMBOS - PE,POMBOS,PE,14.588.879.863.156
2889,-8.33,-35.35,PRIMAVERA - PE,PRIMAVERA,PE,70.790.417.015.817
2890,-8.82,-36.01,QUIPAPA - PE,QUIPAPA,PE,12.733.802.319.559
2891,-7.72,-37.84,QUIXABA - PE,QUIXABA,PE,44.654.629.630.818
2892,-8.05,-34.88,RECIFE - PE,RECIFE,PE,1346045
2893,-8.13,-35.85,RIACHO DAS ALMAS - PE,RIACHO DAS ALMAS,PE,11.689.050.473.817
2894,-8.51,-35.37,RIBEIRAO - PE,RIBEIRAO,PE,27.354.629.452.206
2895,-8.66,-35.15,RIO FORMOSO - PE,RIO FORMOSO,PE,12.382.746.643.295
2896,-8.32,-35.7,SAIRE - PE,SAIRE,PE,8.593.662.402.774
2897,-7.93,-35.63,SALGADINHO - PE,SALGADINHO,PE,38.362.309.561.856
2898,-8.06,-39.12,SALGUEIRO - PE,SALGUEIRO,PE,30.632.458.500.299
2899,-8.97,-36.68,SALOA - PE,SALOA,PE,10.376.572.405.622
2900,-8.36,-36.56,SANHARO - PE,SANHARO,PE,95.164.293.505.797
2901,-8.24,-40.33,SANTA CRUZ - PE,SANTA CRUZ,PE,71.105.535.929.059
2902,-7.82,-38.15,SANTA CRUZ DA BAIXA VERDE - PE,SANTA CRUZ DA BAIXA VERDE,PE,7.392.655.857.948
2903,-7.95,-36.2,SANTA CRUZ DO CAPIBARIBE - PE,SANTA CRUZ DO CAPIBARIBE,PE,3.162.697.998.458
2904,-8.16,-40.61,SANTA FILOMENA - PE,SANTA FILOMENA,PE,61.678.800.539.248
2905,-8.8,-39.82,SANTA MARIA DA BOA VISTA - PE,SANTA MARIA DA BOA VISTA,PE,22.134.505.071.152
2906,-7.84,-35.9,SANTA MARIA DO CAMBUCA - PE,SANTA MARIA DO CAMBUCA,PE,69.805.292.813.883
2907,-7.37,-37.48,SANTA TEREZINHA - PE,SANTA TEREZINHA,PE,58.073.958.789.237
2908,-8.8,-35.95,SAO BENEDITO DO SUL - PE,SAO BENEDITO DO SUL,PE,74.575.994.425.262
2909,-8.52,-36.44,SAO BENTO DO UNA - PE,SAO BENTO DO UNA,PE,2.961.449.555.736
2910,-8.32,-36.14,SAO CAITANO - PE,SAO CAITANO,PE,21.098.209.634.509
2911,-8.87,-36.36,SAO JOAO - PE,SAO JOAO,PE,12.370.770.113.864
2912,-8.43,-35.8,SAO JOAQUIM DO MONTE - PE,SAO JOAQUIM DO MONTE,PE,11.431.917.377.411
2913,-8.89,-35.14,SAO JOSE DA COROA GRANDE - PE,SAO JOSE DA COROA GRANDE,PE,81.102.181.590.323
2914,-7.86,-38.76,SAO JOSE DO BELMONTE - PE,SAO JOSE DO BELMONTE,PE,20.277.835.325.576
2915,-7.47,-37.27,SAO JOSE DO EGITO - PE,SAO JOSE DO EGITO,PE,18.582.355.579.668
2916,-8,-35.01,SAO LOURENCO DA MATA - PE,SAO LOURENCO DA MATA,PE,5.558.937.984.279
2917,-7.59,-35.49,SAO VICENTE FERRER - PE,SAO VICENTE FERRER,PE,10.271.765.336.925
2918,-7.98,-38.29,SERRA TALHADA - PE,SERRA TALHADA,PE,48.354.954.609.281
2919,-7.93,-39.29,SERRITA - PE,SERRITA,PE,10.565.511.302.636
2920,-8.07,-37.26,SERTANIA - PE,SERTANIA,PE,20.621.433.324.772
2921,-8.59,-35.11,SIRINHAEM - PE,SIRINHAEM,PE,19.472.660.933.032
2922,-7.6,-37.65,SOLIDAO - PE,SOLIDAO,PE,37.002.842.931.301
2923,-7.81,-35.74,SURUBIM - PE,SURUBIM,PE,2.821.100.584.734
2924,-7.59,-37.53,TABIRA - PE,TABIRA,PE,15.037.970.687.208
2925,-8.31,-36.29,TACAIMBO - PE,TACAIMBO,PE,70.063.861.334.707
2926,-9.1,-38.15,TACARATU - PE,TACARATU,PE,10.092.596.262.153
2927,-8.76,-35.1,TAMANDARE - PE,TAMANDARE,PE,10.445.350.487.731
2928,-7.9,-36.04,TAQUARITINGA DO NORTE - PE,TAQUARITINGA DO NORTE,PE,11.595.597.748.432
2929,-9.05,-36.62,TEREZINHA - PE,TEREZINHA,PE,4.145.333.669.449
2930,-8.23,-39.37,TERRA NOVA - PE,TERRA NOVA,PE,47.895.114.398.447
2931,-7.5,-35.31,TIMBAUBA - PE,TIMBAUBA,PE,36.216.207.591.853
2932,-7.99,-36.05,TORITAMA - PE,TORITAMA,PE,11.387.623.956.989
2933,-7.8,-35.24,TRACUNHAEM - PE,TRACUNHAEM,PE,79.519.743.416.946
2934,-7.76,-40.26,TRINDADE - PE,TRINDADE,PE,12.194.560.471.782
2935,-7.83,-38.1,TRIUNFO - PE,TRIUNFO,PE,10.179.293.751.547
2936,-8.75,-37.34,TUPANATINGA - PE,TUPANATINGA,PE,13.123.353.983.691
2937,-7.6,-37.31,TUPARETAMA - PE,TUPARETAMA,PE,52.848.654.897.489
2938,-8.57,-36.87,VENTUROSA - PE,VENTUROSA,PE,78.151.775.782.324
2939,-7.92,-38.97,VERDEJANTE - PE,VERDEJANTE,PE,55.891.012.505.516
2940,-7.77,-35.85,VERTENTE DO LERIO - PE,VERTENTE DO LERIO,PE,58.183.964.505.099
2941,-7.9,-35.98,VERTENTES - PE,VERTENTES,PE,91.588.702.663.855
2942,-7.65,-35.32,VICENCIA - PE,VICENCIA,PE,17.403.866.406.441
2943,-8.11,-35.29,VITORIA DE SANTO ANTAO - PE,VITORIA DE SANTO ANTAO,PE,67.362.259.338.204
2944,-8.8,-35.62,XEXEU - PE,XEXEU,PE,8.799.180.605.801
2945,-8.21,-41.08,ACAUA - PI,ACAUA,PI,27.035.477.783.147
2946,-5.79,-42.66,AGRICOLANDIA - PI,AGRICOLANDIA,PI,3.472.259.205.348
2947,-5.89,-42.63,AGUA BRANCA - PI,AGUA BRANCA,PI,88.927.824.893.575
2948,-7,-40.93,ALAGOINHA DO PIAUI - PI,ALAGOINHA DO PIAUI,PI,45.300.303.608.481
2949,-7.24,-40.85,ALEGRETE DO PIAUI - PI,ALEGRETE DO PIAUI,PI,28.026.008.383.126
2950,-5.25,-42.21,ALTO LONGA - PI,ALTO LONGA,PI,78.848.392.495.053
2951,-5.03,-42.46,ALTOS - PI,ALTOS,PI,26.157.995.669.338
2952,-8.42,-43.77,ALVORADA DO GURGUEIA - PI,ALVORADA DO GURGUEIA,PI,25.394.462.284.795
2953,-6.24,-42.85,AMARANTE - PI,AMARANTE,PI,11.597.410.790.248
2954,-6.08,-42.73,ANGICAL DO PIAUI - PI,ANGICAL DO PIAUI,PI,47.241.148.456.442
2955,-9.18,-43.04,ANISIO DE ABREU - PI,ANISIO DE ABREU,PI,39.218.560.064.721
2956,-7.21,-44.19,ANTONIO ALMEIDA - PI,ANTONIO ALMEIDA,PI,17.785.157.310.329
2957,-6.11,-41.79,AROAZES - PI,AROAZES,PI,38.717.939.097.463
2958,-6.65,-42.53,ARRAIAL - PI,ARRAIAL,PI,33.255.864.338.517
2959,-5.86,-41.03,ASSUNCAO DO PIAUI - PI,ASSUNCAO DO PIAUI,PI,40.755.549.724.794
2960,-10.13,-43.94,AVELINO LOPES - PI,AVELINO LOPES,PI,61.791.832.284.778
2961,-7.85,-45.21,BAIXA GRANDE DO RIBEIRO - PI,BAIXA GRANDE DO RIBEIRO,PI,51.444.757.399.154
2962,-6.51,-42.11,BARRA D'ALCANTARA - PI,BARRA D'ALCANTARA,PI,2.784.284.766.801
2963,-4.24,-42.29,BARRAS - PI,BARRAS,PI,25.219.698.170.343
2964,-9.92,-45.47,BARREIRAS DO PIAUI - PI,BARREIRAS DO PIAUI,PI,19.266.461.384.161
2965,-5.81,-42.51,BARRO DURO - PI,BARRO DURO,PI,41.131.985.864.004
2966,-4.02,-42.07,BATALHA - PI,BATALHA,PI,14.772.354.785.365
2967,-7.98,-41.86,BELA VISTA DO PIAUI - PI,BELA VISTA DO PIAUI,PI,20.336.415.274.637
2968,-7.37,-40.97,BELEM DO PIAUI - PI,BELEM DO PIAUI,PI,14.792.365.958.481
2969,-5.45,-42.36,BENEDITINOS - PI,BENEDITINOS,PI,64.345.956.142.411
2970,-7.64,-43.95,BERTOLINIA - PI,BERTOLINIA,PI,35.009.229.232.142
2971,-8.14,-40.79,BETANIA DO PIAUI - PI,BETANIA DO PIAUI,PI,4.763.771.702.428
2972,-4.41,-42.08,BOA HORA - PI,BOA HORA,PI,27.195.566.618.835
2973,-6.94,-41.32,BOCAINA - PI,BOCAINA,PI,26.574.261.601.081
2974,-9.07,-44.35,BOM JESUS - PI,BOM JESUS,PI,93.314.034.066.681
2975,-3.19,-41.64,BOM PRINCIPIO DO PIAUI - PI,BOM PRINCIPIO DO PIAUI,PI,32.218.717.997.716
2976,-9.16,-42.87,BONFIM DO PIAUI - PI,BONFIM DO PIAUI,PI,31.722.356.489.014
2977,-4.48,-42.07,BOQUEIRAO DO PIAUI - PI,BOQUEIRAO DO PIAUI,PI,38.664.775.684.521
2978,-4.13,-41.78,BRASILEIRA - PI,BRASILEIRA,PI,50.031.619.110.121
2979,-8.21,-42.82,BREJO DO PIAUI - PI,BREJO DO PIAUI,PI,14.987.877.190.119
2980,-3.17,-41.86,BURITI DOS LOPES - PI,BURITI DOS LOPES,PI,11.451.292.208.368
2981,-5.31,-41.09,BURITI DOS MONTES - PI,BURITI DOS MONTES,PI,42.284.226.059.015
2982,-4.47,-42.3,CABECEIRAS DO PIAUI - PI,CABECEIRAS DO PIAUI,PI,51.804.308.261.063
2983,-6.76,-42.39,CAJAZEIRAS DO PIAUI - PI,CAJAZEIRAS DO PIAUI,PI,15.951.287.001.489
2984,-2.92,-41.33,CAJUEIRO DA PRAIA - PI,CAJUEIRO DA PRAIA,PI,41.536.296.554.897
2985,-7.33,-40.63,CALDEIRAO GRANDE DO PIAUI - PI,CALDEIRAO GRANDE DO PIAUI,PI,34.609.716.303.708
2986,-7.66,-41.88,CAMPINAS DO PIAUI - PI,CAMPINAS DO PIAUI,PI,32.463.756.189.199
2987,-8.37,-41.83,CAMPO ALEGRE DO FIDALGO - PI,CAMPO ALEGRE DO FIDALGO,PI,26.346.561.337.185
2988,-7.13,-41.03,CAMPO GRANDE DO PIAUI - PI,CAMPO GRANDE DO PIAUI,PI,28.768.759.647.906
2989,-3.81,-42.62,CAMPO LARGO DO PIAUI - PI,CAMPO LARGO DO PIAUI,PI,32.928.863.358.952
2990,-4.82,-42.16,CAMPO MAIOR - PI,CAMPO MAIOR,PI,28.045.535.232.664
2991,-7.68,-43.72,CANAVIEIRA - PI,CANAVIEIRA,PI,25.098.484.923.999
2992,-8.11,-42.94,CANTO DO BURITI - PI,CANTO DO BURITI,PI,10.906.945.224.844
2993,-4.45,-41.94,CAPITAO DE CAMPOS - PI,CAPITAO DE CAMPOS,PI,63.749.426.285.531
2994,-8.49,-41.82,CAPITAO GERVASIO OLIVEIRA - PI,CAPITAO GERVASIO OLIVEIRA,PI,31.223.794.898.392
2995,-9.27,-43.33,CARACOL - PI,CARACOL,PI,45.463.638.270.469
2996,-3.47,-41.84,CARAUBAS DO PIAUI - PI,CARAUBAS DO PIAUI,PI,2.452.773.172.442
2997,-7.73,-40.99,CARIDADE DO PIAUI - PI,CARIDADE DO PIAUI,PI,22.671.601.900.357
2998,-5.32,-41.55,CASTELO DO PIAUI - PI,CASTELO DO PIAUI,PI,11.985.702.071.582
2999,-3.41,-41.89,CAXINGO - PI,CAXINGO,PI,1.693.675.164.148
3000,-3.47,-41.55,COCAL - PI,COCAL,PI,14.254.712.706.798
3001,-4.55,-41.97,COCAL DE TELHA - PI,COCAL DE TELHA,PI,2.745.895.048.879
3002,-3.72,-41.44,COCAL DOS ALVES - PI,COCAL DOS ALVES,PI,27.772.972.606.717
3003,-5.06,-42.36,COIVARAS - PI,COIVARAS,PI,21.798.358.371.867
3004,-8.18,-43.79,COLONIA DO GURGUEIA - PI,COLONIA DO GURGUEIA,PI,31.354.539.697.435
3005,-7.23,-42.17,COLONIA DO PIAUI - PI,COLONIA DO PIAUI,PI,45.138.688.572.078
3006,-7.87,-41.59,CONCEICAO DO CANINDE - PI,CONCEICAO DO CANINDE,PI,26.546.799.597.735
3007,-8.81,-42.51,CORONEL JOSE DIAS - PI,CORONEL JOSE DIAS,PI,2.642.953.746.199
3008,-10.44,-45.16,CORRENTE - PI,CORRENTE,PI,13.775.106.008.211
3009,-10.65,-45.18,CRISTALANDIA DO PIAUI - PI,CRISTALANDIA DO PIAUI,PI,40.155.446.872.958
3010,-8.81,-44.22,CRISTINO CASTRO - PI,CRISTINO CASTRO,PI,58.309.789.557.867
3011,-10.03,-44.3,CURIMATA - PI,CURIMATA,PI,53.653.783.073.318
3012,-9,-44.41,CURRAIS - PI,CURRAIS,PI,25.047.398.001.483
3013,-7.83,-40.9,CURRAL NOVO DO PIAUI - PI,CURRAL NOVO DO PIAUI,PI,25.879.739.668.271
3014,-5.58,-42.77,CURRALINHOS - PI,CURRALINHOS,PI,18.704.837.467.958
3015,-5.35,-42.67,DEMERVAL LOBAO - PI,DEMERVAL LOBAO,PI,73.002.960.314.414
3016,-9.33,-42.42,DIRCEU ARCOVERDE - PI,DIRCEU ARCOVERDE,PI,41.938.847.237.434
3017,-6.95,-41.64,DOM EXPEDITO LOPES - PI,DOM EXPEDITO LOPES,PI,35.281.608.361.992
3018,-9,-41.97,DOM INOCENCIO - PI,DOM INOCENCIO,PI,46.975.321.352.488
3019,-4.25,-41.27,DOMINGOS MOURAO - PI,DOMINGOS MOURAO,PI,30.220.684.482.881
3020,-6.2,-42.14,ELESBAO VELOSO - PI,ELESBAO VELOSO,PI,1.010.433.235.877
3021,-8.09,-43.66,ELISEU MARTINS - PI,ELISEU MARTINS,PI,3.065.373.833.725
3022,-3.9,-42.23,ESPERANTINA - PI,ESPERANTINA,PI,20.708.160.050.897
3023,-9.48,-42.79,FARTURA DO PIAUI - PI,FARTURA DO PIAUI,PI,2.986.563.639.437
3024,-7.79,-42.92,FLORES DO PIAUI - PI,FLORES DO PIAUI,PI,26.785.701.665.753
3025,-7.46,-41.79,FLORESTA DO PIAUI - PI,FLORESTA DO PIAUI,PI,143.745.933.181
3026,-6.76,-43.02,FLORIANO - PI,FLORIANO,PI,3.187.810.843.566
3027,-6.39,-42.26,FRANCINOPOLIS - PI,FRANCINOPOLIS,PI,34.196.344.930.626
3028,-6.62,-42.69,FRANCISCO AYRES - PI,FRANCISCO AYRES,PI,34.571.664.028.239
3029,-7.33,-40.78,FRANCISCO MACEDO - PI,FRANCISCO MACEDO,PI,13.897.312.892.017
3030,-6.99,-41.13,FRANCISCO SANTOS - PI,FRANCISCO SANTOS,PI,44.125.414.139.123
3031,-7.08,-40.61,FRONTEIRAS - PI,FRONTEIRAS,PI,62.773.859.750.475
3032,-7.15,-41.36,GEMINIANO - PI,GEMINIANO,PI,26.538.816.269.218
3033,-9.83,-45.34,GILBUES - PI,GILBUES,PI,70.892.105.390.223
3034,-6.78,-43.56,GUADALUPE - PI,GUADALUPE,PI,70.478.986.007.225
3035,-9.39,-43.68,GUARIBAS - PI,GUARIBAS,PI,3.023.269.695.716
3036,-5.98,-42.55,HUGO NAPOLEAO - PI,HUGO NAPOLEAO,PI,22.695.737.408.429
3037,-2.85,-41.82,ILHA GRANDE - PI,ILHA GRANDE,PI,47.304.195.998.398
3038,-6.66,-41.7,INHUMA - PI,INHUMA,PI,8.879.139.641.958
3039,-6.82,-41.74,IPIRANGA DO PIAUI - PI,IPIRANGA DO PIAUI,PI,50.182.315.451.738
3040,-7.73,-41.67,ISAIAS COELHO - PI,ISAIAS COELHO,PI,50.951.165.446.884
3041,-7.44,-41.47,ITAINOPOLIS - PI,ITAINOPOLIS,PI,70.694.963.167.581
3042,-7.6,-43.02,ITAUEIRA - PI,ITAUEIRA,PI,66.099.651.757.045
3043,-7.93,-41.21,JACOBINA DO PIAUI - PI,JACOBINA DO PIAUI,PI,31.672.609.228.014
3044,-7.35,-41.13,JAICOS - PI,JAICOS,PI,96.203.008.584.298
3045,-6.09,-42.63,JARDIM DO MULATO - PI,JARDIM DO MULATO,PI,25.570.736.216.745
3046,-4.77,-41.81,JATOBA DO PIAUI - PI,JATOBA DO PIAUI,PI,23.286.918.157.934
3047,-7.08,-43.51,JERUMENHA - PI,JERUMENHA,PI,28.504.190.792.091
3048,-8.51,-42.41,JOAO COSTA - PI,JOAO COSTA,PI,17.799.053.485.964
3049,-3.5,-42.19,JOAQUIM PIRES - PI,JOAQUIM PIRES,PI,82.176.967.048.601
3050,-3.47,-42.42,JOCA MARQUES - PI,JOCA MARQUES,PI,25.380.027.362.723
3051,-4.75,-42.57,JOSE DE FREITAS - PI,JOSE DE FREITAS,PI,18.660.412.296.746
3052,-5.17,-41.7,JUAZEIRO DO PIAUI - PI,JUAZEIRO DO PIAUI,PI,30.904.635.905.586
3053,-10.32,-44.23,JULIO BORGES - PI,JULIO BORGES,PI,2.672.764.949.967
3054,-9.23,-43.12,JUREMA - PI,JUREMA,PI,24.944.503.703.207
3055,-4.51,-42.62,LAGOA ALEGRE - PI,LAGOA ALEGRE,PI,4.414.637.278.222
3056,-4.39,-41.6,LAGOA DE SAO FRANCISCO - PI,LAGOA DE SAO FRANCISCO,PI,32.405.265.669.403
3057,-8.47,-41.52,LAGOA DO BARRO DO PIAUI - PI,LAGOA DO BARRO DO PIAUI,PI,2.889.990.689.303
3058,-5.41,-42.64,LAGOA DO PIAUI - PI,LAGOA DO PIAUI,PI,17.631.275.861.268
3059,-6.51,-41.58,LAGOA DO SITIO - PI,LAGOA DO SITIO,PI,23.039.857.226.461
3060,-5.83,-42.62,LAGOINHA DO PIAUI - PI,LAGOINHA DO PIAUI,PI,14.900.380.789.487
3061,-7.26,-43.93,LANDRI SALES - PI,LANDRI SALES,PI,35.363.946.137.044
3062,-2.87,-41.66,LUIS CORREIA - PI,LUIS CORREIA,PI,15.334.503.541.867
3063,-3.45,-42.37,LUZILANDIA - PI,LUZILANDIA,PI,17.147.025.945.721
3064,-3.48,-42.5,MADEIRO - PI,MADEIRO,PI,36.705.477.507.719
3065,-8.01,-43.87,MANOEL EMIDIO - PI,MANOEL EMIDIO,PI,2.959.061.140.352
3066,-7.44,-40.66,MARCOLANDIA - PI,MARCOLANDIA,PI,36.145.335.433.111
3067,-7.12,-43.89,MARCOS PARENTE - PI,MARCOS PARENTE,PI,29.007.922.996.644
3068,-7.46,-41.12,MASSAPE DO PIAUI - PI,MASSAPE DO PIAUI,PI,34.600.507.634.935
3069,-3.71,-42.55,MATIAS OLIMPIO - PI,MATIAS OLIMPIO,PI,62.050.938.643.721
3070,-4.16,-42.89,MIGUEL ALVES - PI,MIGUEL ALVES,PI,17.577.018.651.814
3071,-5.68,-42.73,MIGUEL LEAO - PI,MIGUEL LEAO,PI,97.308.714.187.293
3072,-4.68,-41.42,MILTON BRANDAO - PI,MILTON BRANDAO,PI,349.928.710.749
3073,-5.56,-42.6,MONSENHOR GIL - PI,MONSENHOR GIL,PI,6.670.232.545.102
3074,-6.99,-41.03,MONSENHOR HIPOLITO - PI,MONSENHOR HIPOLITO,PI,39.586.637.046.671
3075,-9.75,-45.3,MONTE ALEGRE DO PIAUI - PI,MONTE ALEGRE DO PIAUI,PI,58.198.536.827.069
3076,-9.72,-43.9,MORRO CABECA NO TEMPO - PI,MORRO CABECA NO TEMPO,PI,2.712.812.291.582
3077,-3.74,-42.31,MORRO DO CHAPEU DO PIAUI - PI,MORRO DO CHAPEU DO PIAUI,PI,31.106.007.686.241
3078,-3.31,-42.09,MURICI DOS PORTELAS - PI,MURICI DOS PORTELAS,PI,41.703.646.825.257
3079,-6.97,-42.67,NAZARE DO PIAUI - PI,NAZARE DO PIAUI,PI,49.535.318.343.714
3080,-4.63,-42.17,NOSSA SENHORA DE NAZARE - PI,NOSSA SENHORA DE NAZARE,PI,22.617.621.341.699
3081,-3.97,-42.62,NOSSA SENHORA DOS REMEDIOS - PI,NOSSA SENHORA DOS REMEDIOS,PI,47.723.333.263.043
3082,-6.44,-41.93,NOVO ORIENTE DO PIAUI - PI,NOVO ORIENTE DO PIAUI,PI,39.988.073.040.692
3083,-5.28,-41.93,NOVO SANTO ANTONIO - PI,NOVO SANTO ANTONIO,PI,20.275.687.457.533
3084,-7.02,-42.13,OEIRAS - PI,OEIRAS,PI,20.965.215.166.303
3085,-5.84,-42.57,OLHO D'AGUA DO PIAUI - PI,OLHO D'AGUA DO PIAUI,PI,17.340.283.237.668
3086,-7.35,-40.9,PADRE MARCOS - PI,PADRE MARCOS,PI,4.045.907.630.084
3087,-7.77,-42.25,PAES LANDIM - PI,PAES LANDIM,PI,25.331.212.066.248
3088,-7.85,-42.82,PAJEU DO PIAUI - PI,PAJEU DO PIAUI,PI,24.255.452.215.925
3089,-8.72,-44.23,PALMEIRA DO PIAUI - PI,PALMEIRA DO PIAUI,PI,32.289.785.992.622
3090,-5.97,-43.06,PALMEIRAIS - PI,PALMEIRAIS,PI,74.642.762.393.165
3091,-7.1,-41.7,PAQUETA - PI,PAQUETA,PI,29.542.743.077.133
3092,-10.22,-44.63,PARNAGUA - PI,PARNAGUA,PI,62.516.021.298.969
3093,-2.9,-41.77,PARNAIBA - PI,PARNAIBA,PI,83.797.075.763.473
3094,-5.85,-42.44,PASSAGEM FRANCA DO PIAUI - PI,PASSAGEM FRANCA DO PIAUI,PI,25.771.209.785.475
3095,-7.66,-41.24,PATOS DO PIAUI - PI,PATOS DO PIAUI,PI,37.919.736.981.742
3096,-8.14,-41.15,PAULISTANA - PI,PAULISTANA,PI,9.596.405.705.949
3097,-7.96,-43.22,PAVUSSU - PI,PAVUSSU,PI,2.679.893.098.724
3098,-4.42,-41.45,PEDRO II - PI,PEDRO II,PI,22.990.125.042.145
3099,-8.06,-42.28,PEDRO LAURENTINO - PI,PEDRO LAURENTINO,PI,93.035.836.211.346
3100,-8.08,-42.05,PETRONIO PORTELA - PI,PETRONIO PORTELA,PI,21.976.521.963.987
3101,-7.07,-41.46,PICOS - PI,PICOS,PI,42.018.304.285.685
3102,-6.24,-41.41,PIMENTEIRAS - PI,PIMENTEIRAS,PI,62.371.367.002.579
3103,-6.83,-40.57,PIO IX - PI,PIO IX,PI,10.336.775.628.261
3104,-3.92,-41.7,PIRACURUCA - PI,PIRACURUCA,PI,15.390.204.627.775
3105,-4.27,-41.77,PIRIPIRI - PI,PIRIPIRI,PI,37.972.894.572.106
3106,-3.89,-42.71,PORTO - PI,PORTO,PI,60.256.391.828.729
3107,-6.96,-44.18,PORTO ALEGRE DO PIAUI - PI,PORTO ALEGRE DO PIAUI,PI,1.221.938.132.156
3108,-5.66,-42.2,PRATA DO PIAUI - PI,PRATA DO PIAUI,PI,20.767.190.243.326
3109,-8.57,-41.41,QUEIMADA NOVA - PI,QUEIMADA NOVA,PI,51.029.502.137.934
3110,-9.48,-44.58,REDENCAO DO GURGUEIA - PI,REDENCAO DO GURGUEIA,PI,46.776.760.146.728
3111,-6.23,-42.68,REGENERACAO - PI,REGENERACAO,PI,10.697.890.689.741
3112,-10.12,-44.95,RIACHO FRIO - PI,RIACHO FRIO,PI,28.283.324.877.899
3113,-7.69,-42.71,RIBEIRA DO PIAUI - PI,RIBEIRA DO PIAUI,PI,22.467.984.850.356
3114,-7.55,-45.24,RIBEIRO GONCALVES - PI,RIBEIRO GONCALVES,PI,38.856.848.858.154
3115,-7.77,-43.14,RIO GRANDE DO PIAUI - PI,RIO GRANDE DO PIAUI,PI,40.918.968.640.535
3116,-7.18,-41.76,SANTA CRUZ DO PIAUI - PI,SANTA CRUZ DO PIAUI,PI,40.207.527.338.534
3117,-5.8,-41.95,SANTA CRUZ DOS MILAGRES - PI,SANTA CRUZ DOS MILAGRES,PI,22.796.673.066.469
3118,-9.11,-45.92,SANTA FILOMENA - PI,SANTA FILOMENA,PI,38.126.320.449.174
3119,-8.95,-44.12,SANTA LUZ - PI,SANTA LUZ,PI,30.416.880.875.745
3120,-6.79,-42.28,SANTA ROSA DO PIAUI - PI,SANTA ROSA DO PIAUI,PI,33.432.630.143.427
3121,-6.94,-41.51,SANTANA DO PIAUI - PI,SANTANA DO PIAUI,PI,22.745.908.294.959
3122,-6.98,-41.23,SANTO ANTONIO DE LISBOA - PI,SANTO ANTONIO DE LISBOA,PI,32.363.529.444.767
3123,-6.04,-42.71,SANTO ANTONIO DOS MILAGRES - PI,SANTO ANTONIO DOS MILAGRES,PI,10.977.561.603.732
3124,-7.43,-41.91,SANTO INACIO DO PIAUI - PI,SANTO INACIO DO PIAUI,PI,2.098.817.585.318
3125,-8.96,-43,SAO BRAZ DO PIAUI - PI,SAO BRAZ DO PIAUI,PI,24.704.229.326.725
3126,-5.93,-42.11,SAO FELIX DO PIAUI - PI,SAO FELIX DO PIAUI,PI,2.295.496.874.754
3127,-8.23,-41.68,SAO FRANCISCO DE ASSIS DO PIAUI - PI,SAO FRANCISCO DE ASSIS DO PIAUI,PI,25.068.537.003.172
3128,-7.25,-42.54,SAO FRANCISCO DO PIAUI - PI,SAO FRANCISCO DO PIAUI,PI,39.222.321.322.035
